timestamp	CO2	PM2.5	humidity	temperature	CRI	CRI_pred	fan_speed_fuzzy
2024-07-29 00:33:00	532.7	21.1	56.2	21.4	0.577	0.581	2
2024-07-29 00:34:00	740.4	14.9	63.0	24.0	0.585	0.596	2
2024-07-29 00:35:00	771.6	27.3	78.0	26.6	0.606	0.592	2
2024-07-29 00:36:00	722.7	18.2	50.1	24.3	0.58	0.589	2
2024-07-29 00:37:00	667.6	19.5	48.7	23.4	0.578	0.572	2
2024-07-29 00:38:00	759.1	14.8	43.3	23.7	0.576	0.594	2
2024-07-29 00:39:00	768.0	13.3	66.4	23.8	0.587	0.585	2
2024-07-29 00:40:00	730.7	20.4	46.3	22.8	0.581	0.597	2
2024-07-29 00:41:00	617.5	19.1	51.3	23.9	0.577	0.606	2
2024-07-29 00:42:00	727.7	14.1	36.5	26.2	0.57	0.574	2
2024-07-29 00:43:00	819.5	10.8	63.8	26.0	0.586	0.603	2
2024-07-29 00:44:00	640.3	11.7	66.6	22.9	0.58	0.576	2
2024-07-29 00:45:00	909.8	24.0	63.5	25.9	0.601	0.614	2
2024-07-29 00:46:00	647.4	14.9	38.9	25.1	0.568	0.568	2
2024-07-29 00:47:00	703.2	16.3	61.1	25.0	0.584	0.589	2
2024-07-29 00:48:00	632.8	25.3	38.3	24.6	0.576	0.581	2
2024-07-29 00:49:00	722.3	12.4	55.6	22.6	0.578	0.577	2
2024-07-29 00:50:00	525.8	14.4	57.1	23.4	0.572	0.557	2
2024-07-29 00:51:00	645.4	14.2	58.1	25.2	0.578	0.564	2
2024-07-29 00:52:00	590.8	26.1	60.3	22.2	0.587	0.598	2
2024-07-29 00:53:00	713.5	28.0	54.9	22.4	0.591	0.593	2
2024-07-29 00:54:00	799.4	21.8	35.4	24.5	0.579	0.589	2
2024-07-29 00:55:00	764.6	21.9	60.4	22.8	0.591	0.586	2
2024-07-29 00:56:00	462.8	15.1	56.0	25.2	0.569	0.565	2
2024-07-29 00:57:00	904.2	27.7	46.0	22.9	0.594	0.591	2
2024-07-29 00:58:00	729.5	19.3	39.3	24.4	0.576	0.559	2
2024-07-29 00:59:00	622.4	22.3	70.4	24.5	0.59	0.587	2
2024-07-29 01:00:00	715.7	17.5	67.3	23.3	0.589	0.585	2
2024-07-29 01:01:00	717.6	16.7	62.1	23.6	0.585	0.585	2
2024-07-29 01:02:00	633.3	26.3	48.2	23.0	0.582	0.58	2
2024-07-29 01:03:00	719.8	20.7	30.0	24.0	0.572	0.585	2
2024-07-29 01:04:00	639.3	25.3	62.6	22.6	0.589	0.584	2
2024-07-29 01:05:00	659.6	19.3	58.7	23.7	0.583	0.591	2
2024-07-29 01:06:00	631.4	13.8	51.3	25.1	0.573	0.576	2
2024-07-29 01:07:00	556.7	15.1	66.2	22.3	0.579	0.579	2
2024-07-29 01:08:00	714.6	18.5	63.5	23.3	0.587	0.595	2
2024-07-29 01:09:00	758.5	14.9	56.8	24.8	0.583	0.579	2
2024-07-29 01:10:00	751.5	12.5	55.4	20.9	0.58	0.574	2
2024-07-29 01:11:00	782.0	24.0	55.5	26.8	0.591	0.587	2
2024-07-29 01:12:00	732.4	15.3	61.8	25.6	0.585	0.587	2
2024-07-29 01:13:00	646.7	18.7	46.4	21.7	0.575	0.557	2
2024-07-29 01:14:00	784.0	19.5	59.3	20.8	0.589	0.588	2
2024-07-29 01:15:00	564.2	15.1	45.8	24.0	0.568	0.575	2
2024-07-29 01:16:00	609.9	25.3	68.4	22.3	0.591	0.591	2
2024-07-29 01:17:00	603.6	12.4	60.3	25.4	0.575	0.576	2
2024-07-29 01:18:00	808.0	19.3	48.1	24.6	0.584	0.589	2
2024-07-29 01:19:00	794.3	19.2	55.8	24.2	0.588	0.588	2
2024-07-29 01:20:00	748.7	17.7	46.5	23.1	0.579	0.563	2
2024-07-29 01:21:00	807.2	11.5	70.0	26.4	0.589	0.603	2
2024-07-29 01:22:00	612.1	22.4	71.2	25.1	0.59	0.616	2
2024-07-29 01:23:00	734.9	21.7	62.0	24.9	0.59	0.606	2
2024-07-29 01:24:00	687.5	14.6	70.6	25.8	0.586	0.584	2
2024-07-29 01:25:00	784.7	21.5	56.5	22.5	0.589	0.581	2
2024-07-29 01:26:00	688.5	19.9	62.6	25.9	0.587	0.602	2
2024-07-29 01:27:00	661.5	11.6	67.2	23.6	0.581	0.582	2
2024-07-29 01:28:00	754.1	13.7	54.9	24.5	0.58	0.59	2
2024-07-29 01:29:00	787.6	23.7	55.7	23.8	0.591	0.581	2
2024-07-29 01:30:00	633.2	19.5	64.3	21.2	0.585	0.59	2
2024-07-29 01:31:00	693.9	15.2	61.5	25.4	0.583	0.586	2
2024-07-29 01:32:00	594.2	13.7	47.4	21.3	0.569	0.583	2
2024-07-29 01:33:00	450.2	15.4	33.1	22.6	0.556	0.565	2
2024-07-29 01:34:00	720.0	15.8	53.2	23.3	0.58	0.582	2
2024-07-29 01:35:00	760.9	13.8	34.0	21.1	0.57	0.589	2
2024-07-29 01:36:00	726.2	9.3	45.1	22.3	0.57	0.568	2
2024-07-29 01:37:00	505.0	23.7	46.3	24.4	0.573	0.588	2
2024-07-29 01:38:00	664.9	22.9	49.3	23.5	0.581	0.587	2
2024-07-29 01:39:00	478.2	11.6	63.2	23.6	0.57	0.578	2
2024-07-29 01:40:00	837.0	18.7	65.4	22.6	0.594	0.624	2
2024-07-29 01:41:00	591.4	13.5	60.1	24.1	0.576	0.554	2
2024-07-29 01:42:00	825.5	16.7	61.3	23.5	0.59	0.576	2
2024-07-29 01:43:00	794.6	16.3	61.6	21.5	0.588	0.6	2
2024-07-29 01:44:00	609.9	15.9	30.0	23.7	0.563	0.572	2
2024-07-29 01:45:00	586.7	28.0	55.1	22.1	0.585	0.587	2
2024-07-29 01:46:00	735.0	15.8	37.0	25.3	0.572	0.583	2
2024-07-29 01:47:00	615.6	14.0	60.1	23.4	0.577	0.566	2
2024-07-29 01:48:00	710.2	14.2	34.1	27.8	0.568	0.588	2
2024-07-29 01:49:00	651.7	23.2	53.2	25.5	0.583	0.597	2
2024-07-29 01:50:00	521.9	9.7	60.5	23.8	0.569	0.586	2
2024-07-29 01:51:00	477.0	14.2	43.8	24.9	0.562	0.547	2
2024-07-29 01:52:00	722.7	25.2	64.6	20.9	0.594	0.605	2
2024-07-29 01:53:00	643.8	19.2	60.1	25.4	0.583	0.583	2
2024-07-29 01:54:00	644.7	19.0	58.8	22.8	0.582	0.606	2
2024-07-29 01:55:00	769.6	28.7	62.0	24.1	0.598	0.601	2
2024-07-29 01:56:00	817.3	19.2	51.4	22.9	0.586	0.577	2
2024-07-29 01:57:00	672.7	14.5	56.5	23.1	0.578	0.584	2
2024-07-29 01:58:00	665.9	16.6	55.1	23.7	0.579	0.562	2
2024-07-29 01:59:00	750.0	12.3	54.9	24.1	0.579	0.59	2
2024-07-29 02:00:00	564.3	24.3	48.3	24.0	0.577	0.573	2
2024-07-29 02:01:00	722.3	20.9	42.6	24.0	0.579	0.577	2
2024-07-29 02:02:00	755.2	23.6	51.6	21.6	0.587	0.59	2
2024-07-29 02:03:00	768.0	24.1	51.1	27.5	0.588	0.585	2
2024-07-29 02:04:00	506.3	15.9	47.6	24.3	0.567	0.583	2
2024-07-29 02:05:00	623.9	13.3	63.5	24.7	0.579	0.576	2
2024-07-29 02:06:00	612.2	17.7	43.3	23.5	0.571	0.576	2
2024-07-29 02:07:00	710.0	13.6	53.3	22.7	0.578	0.583	2
2024-07-29 02:08:00	748.1	18.8	66.7	24.2	0.591	0.591	2
2024-07-29 02:09:00	849.7	23.7	64.1	24.4	0.598	0.591	2
2024-07-29 02:10:00	650.5	17.2	67.2	26.0	0.585	0.563	2
2024-07-29 02:11:00	650.2	18.7	49.1	27.1	0.577	0.588	2
2024-07-29 02:12:00	815.0	17.5	62.8	26.2	0.591	0.58	2
2024-07-29 02:13:00	729.7	22.0	44.4	21.4	0.581	0.601	2
2024-07-29 02:14:00	826.8	14.7	52.2	23.3	0.583	0.577	2
2024-07-29 02:15:00	728.9	7.0	53.2	24.5	0.573	0.585	2
2024-07-29 02:16:00	584.3	20.4	49.2	23.4	0.575	0.577	2
2024-07-29 02:17:00	566.7	22.9	51.4	23.9	0.578	0.594	2
2024-07-29 02:18:00	544.8	20.2	50.1	20.8	0.574	0.578	2
2024-07-29 02:19:00	766.2	14.8	45.2	25.4	0.577	0.582	2
2024-07-29 02:20:00	818.9	12.3	63.6	21.2	0.587	0.575	2
2024-07-29 02:21:00	884.9	20.5	53.2	21.6	0.591	0.599	2
2024-07-29 02:22:00	784.3	18.7	57.0	22.5	0.587	0.597	2
2024-07-29 02:23:00	816.3	17.4	56.6	23.9	0.587	0.589	2
2024-07-29 02:24:00	642.0	27.1	55.5	21.6	0.587	0.598	2
2024-07-29 02:25:00	584.4	13.3	55.9	22.4	0.573	0.577	2
2024-07-29 02:26:00	785.0	26.9	51.9	25.7	0.592	0.604	2
2024-07-29 02:27:00	741.8	18.2	69.2	23.8	0.591	0.593	2
2024-07-29 02:28:00	710.7	8.8	62.6	24.7	0.578	0.589	2
2024-07-29 02:29:00	738.7	17.1	55.2	22.1	0.583	0.586	2
2024-07-29 02:30:00	732.3	22.8	50.5	23.9	0.585	0.606	2
2024-07-29 02:31:00	828.4	16.2	53.8	23.8	0.585	0.582	2
2024-07-29 02:32:00	829.5	10.6	59.2	22.8	0.583	0.583	2
2024-07-29 02:33:00	754.4	17.2	70.0	23.9	0.591	0.585	2
2024-07-29 02:34:00	784.6	13.7	41.3	21.2	0.575	0.571	2
2024-07-29 02:35:00	751.4	20.5	61.6	24.7	0.59	0.585	2
2024-07-29 02:36:00	653.9	21.9	66.3	23.4	0.589	0.61	2
2024-07-29 02:37:00	775.7	12.7	40.1	23.6	0.573	0.594	2
2024-07-29 02:38:00	560.6	14.5	53.2	25.3	0.571	0.57	2
2024-07-29 02:39:00	805.4	21.8	44.4	24.6	0.584	0.598	2
2024-07-29 02:40:00	580.5	13.7	59.3	23.5	0.575	0.573	2
2024-07-29 02:41:00	728.6	12.6	51.4	22.3	0.577	0.581	2
2024-07-29 02:42:00	615.5	12.1	53.7	26.0	0.572	0.588	2
2024-07-29 02:43:00	755.3	19.8	50.9	22.0	0.584	0.581	2
2024-07-29 02:44:00	696.6	19.5	62.2	24.9	0.587	0.577	2
2024-07-29 02:45:00	540.5	14.6	57.3	21.6	0.573	0.577	2
2024-07-29 02:46:00	742.1	18.0	57.3	25.4	0.585	0.577	2
2024-07-29 02:47:00	642.2	25.6	56.6	25.5	0.587	0.587	2
2024-07-29 02:48:00	788.1	13.1	60.7	21.1	0.585	0.588	2
2024-07-29 02:49:00	700.1	8.2	52.4	24.7	0.572	0.579	2
2024-07-29 02:50:00	739.5	20.3	72.0	24.5	0.595	0.602	2
2024-07-29 02:51:00	604.2	17.4	42.7	25.1	0.57	0.573	2
2024-07-29 02:52:00	641.1	14.4	37.7	24.5	0.567	0.576	2
2024-07-29 02:53:00	654.1	21.3	36.9	22.6	0.573	0.588	2
2024-07-29 02:54:00	785.7	22.2	34.2	23.7	0.578	0.587	2
2024-07-29 02:55:00	867.7	7.0	61.7	26.5	0.583	0.594	2
2024-07-29 02:56:00	619.5	14.7	60.5	22.3	0.578	0.569	2
2024-07-29 02:57:00	807.7	29.6	67.1	24.5	0.603	0.606	2
2024-07-29 02:58:00	483.0	20.9	44.4	25.7	0.569	0.573	2
2024-07-29 02:59:00	580.6	21.4	62.5	22.5	0.583	0.607	2
2024-07-29 03:00:00	604.1	23.9	55.6	21.9	0.583	0.561	2
2024-07-29 03:01:00	564.7	18.1	56.7	22.1	0.577	0.586	2
2024-07-29 03:02:00	541.6	22.0	61.3	24.6	0.581	0.587	2
2024-07-29 03:03:00	741.3	21.6	47.4	22.1	0.583	0.59	2
2024-07-29 03:04:00	678.6	20.7	80.0	23.8	0.596	0.583	2
2024-07-29 03:05:00	737.9	16.4	68.3	26.1	0.589	0.591	2
2024-07-29 03:06:00	769.0	18.9	49.7	23.9	0.583	0.602	2
2024-07-29 03:07:00	726.6	15.1	44.1	22.8	0.575	0.563	2
2024-07-29 03:08:00	765.8	18.1	54.1	24.2	0.584	0.592	2
2024-07-29 03:09:00	693.0	12.2	56.8	23.9	0.577	0.572	2
2024-07-29 03:10:00	581.3	14.0	65.7	24.7	0.578	0.595	2
2024-07-29 03:11:00	805.8	16.6	43.3	26.4	0.579	0.588	2
2024-07-29 03:12:00	641.1	13.3	57.9	24.6	0.577	0.581	2
2024-07-29 03:13:00	606.4	15.5	39.7	27.1	0.567	0.56	2
2024-07-29 03:14:00	682.2	17.2	59.4	24.7	0.583	0.581	2
2024-07-29 03:15:00	608.7	20.0	53.9	22.8	0.579	0.575	2
2024-07-29 03:16:00	658.3	22.7	74.4	27.4	0.594	0.586	2
2024-07-29 03:17:00	734.4	15.7	39.5	23.8	0.573	0.572	2
2024-07-29 03:18:00	734.8	24.7	68.7	22.4	0.597	0.577	2
2024-07-29 03:19:00	610.2	22.7	38.0	27.5	0.573	0.58	2
2024-07-29 03:20:00	651.2	20.5	41.7	22.9	0.575	0.57	2
2024-07-29 03:21:00	807.4	18.8	38.2	22.8	0.578	0.571	2
2024-07-29 03:22:00	749.6	19.6	57.5	23.2	0.587	0.572	2
2024-07-29 03:23:00	907.5	23.9	43.3	24.2	0.59	0.594	2
2024-07-29 03:24:00	818.0	24.1	41.5	25.4	0.585	0.604	2
2024-07-29 03:25:00	814.4	24.7	57.0	20.0	0.594	0.591	2
2024-07-29 03:26:00	561.2	18.2	59.5	25.4	0.578	0.592	2
2024-07-29 03:27:00	776.4	20.8	55.4	23.2	0.588	0.594	2
2024-07-29 03:28:00	694.7	24.7	53.4	23.4	0.586	0.585	2
2024-07-29 03:29:00	644.9	14.9	73.3	26.6	0.586	0.606	2
2024-07-29 03:30:00	716.8	16.4	56.5	24.3	0.582	0.565	2
2024-07-29 03:31:00	794.5	18.1	63.1	24.7	0.59	0.592	2
2024-07-29 03:32:00	750.1	22.5	56.4	23.9	0.589	0.585	2
2024-07-29 03:33:00	612.2	22.6	44.0	25.1	0.576	0.579	2
2024-07-29 03:34:00	774.2	16.8	60.5	26.4	0.587	0.575	2
2024-07-29 03:35:00	636.2	10.5	48.4	20.3	0.569	0.577	2
2024-07-29 03:36:00	721.7	19.2	54.1	25.6	0.583	0.567	2
2024-07-29 03:37:00	669.7	13.4	58.1	26.3	0.578	0.584	2
2024-07-29 03:38:00	678.1	10.6	35.6	24.8	0.564	0.559	2
2024-07-29 03:39:00	776.6	11.7	38.9	23.0	0.572	0.576	2
2024-07-29 03:40:00	596.0	19.6	64.1	22.3	0.583	0.576	2
2024-07-29 03:41:00	894.5	24.8	48.4	27.5	0.593	0.584	2
2024-07-29 03:42:00	517.9	18.2	48.8	22.6	0.57	0.586	2
2024-07-29 03:43:00	640.2	19.1	56.7	26.3	0.581	0.598	2
2024-07-29 03:44:00	737.0	23.9	51.1	24.6	0.586	0.575	2
2024-07-29 03:45:00	758.4	10.3	59.2	27.1	0.58	0.582	2
2024-07-29 03:46:00	690.0	20.6	54.5	23.5	0.583	0.591	2
2024-07-29 03:47:00	694.3	17.9	57.0	21.6	0.583	0.582	2
2024-07-29 03:48:00	741.1	20.8	48.0	24.0	0.582	0.582	2
2024-07-29 03:49:00	676.9	15.6	56.9	21.8	0.58	0.587	2
2024-07-29 03:50:00	839.3	13.9	66.1	28.0	0.59	0.596	2
2024-07-29 03:51:00	783.9	18.7	49.3	24.9	0.583	0.579	2
2024-07-29 03:52:00	787.3	26.2	64.2	25.2	0.598	0.603	2
2024-07-29 03:53:00	603.4	22.3	54.5	25.2	0.581	0.578	2
2024-07-29 03:54:00	692.1	15.5	62.3	23.0	0.583	0.58	2
2024-07-29 03:55:00	670.0	11.3	56.3	23.8	0.575	0.568	2
2024-07-29 03:56:00	599.4	9.6	54.7	24.2	0.57	0.562	2
2024-07-29 03:57:00	736.0	24.6	58.5	26.9	0.591	0.594	2
2024-07-29 03:58:00	646.2	13.2	67.1	22.3	0.581	0.566	2
2024-07-29 03:59:00	765.5	16.4	57.4	22.9	0.585	0.569	2
2024-07-29 04:00:00	593.0	24.6	59.8	23.5	0.585	0.584	2
2024-07-29 04:01:00	871.9	9.9	51.3	23.0	0.581	0.581	2
2024-07-29 04:02:00	610.4	25.5	70.7	21.8	0.593	0.582	2
2024-07-29 04:03:00	721.9	16.7	61.4	19.9	0.585	0.603	2
2024-07-29 04:04:00	779.2	12.3	55.8	21.3	0.581	0.573	2
2024-07-29 04:05:00	642.9	16.8	53.8	25.6	0.578	0.571	2
2024-07-29 04:06:00	785.2	14.4	64.8	24.0	0.588	0.58	2
2024-07-29 04:07:00	577.1	20.2	48.9	25.3	0.575	0.584	2
2024-07-29 04:08:00	845.2	14.8	37.2	23.1	0.576	0.593	2
2024-07-29 04:09:00	701.4	8.4	55.7	23.9	0.574	0.564	2
2024-07-29 04:10:00	640.4	16.9	66.9	26.4	0.584	0.593	2
2024-07-29 04:11:00	670.1	11.2	70.9	26.3	0.583	0.585	2
2024-07-29 04:12:00	780.9	19.0	53.9	25.4	0.586	0.578	2
2024-07-29 04:13:00	641.6	12.1	55.4	24.3	0.574	0.577	2
2024-07-29 04:14:00	625.1	15.6	60.2	24.8	0.579	0.566	2
2024-07-29 04:15:00	677.8	18.9	52.4	24.6	0.58	0.578	2
2024-07-29 04:16:00	582.3	16.9	60.2	23.7	0.578	0.568	2
2024-07-29 04:17:00	882.1	19.3	54.1	23.4	0.591	0.587	2
2024-07-29 04:18:00	643.4	21.4	65.1	25.7	0.588	0.588	2
2024-07-29 04:19:00	783.2	12.2	62.2	22.1	0.584	0.599	2
2024-07-29 04:20:00	720.9	17.7	63.1	26.2	0.587	0.587	2
2024-07-29 04:21:00	601.5	3.0	52.9	23.6	0.563	0.553	2
2024-07-29 04:22:00	699.4	19.2	74.3	22.0	0.593	0.593	2
2024-07-29 04:23:00	778.4	16.5	59.8	23.2	0.587	0.566	2
2024-07-29 04:24:00	681.2	13.1	57.5	22.7	0.578	0.587	2
2024-07-29 04:25:00	819.3	19.6	47.4	23.1	0.585	0.576	2
2024-07-29 04:26:00	802.2	23.9	54.0	23.1	0.591	0.61	2
2024-07-29 04:27:00	791.9	15.6	56.1	23.0	0.584	0.594	2
2024-07-29 04:28:00	654.0	13.3	47.1	23.5	0.572	0.573	2
2024-07-29 04:29:00	592.0	18.8	52.1	23.9	0.576	0.573	2
2024-07-29 04:30:00	638.6	11.3	53.3	25.1	0.572	0.568	2
2024-07-29 04:31:00	719.6	14.7	55.6	23.6	0.58	0.577	2
2024-07-29 04:32:00	754.6	24.1	37.4	24.5	0.58	0.58	2
2024-07-29 04:33:00	482.8	18.3	53.6	24.0	0.571	0.567	2
2024-07-29 04:34:00	699.2	8.6	51.2	24.8	0.572	0.577	2
2024-07-29 04:35:00	715.8	9.0	54.8	24.1	0.575	0.589	2
2024-07-29 04:36:00	672.2	18.8	65.4	23.0	0.587	0.588	2
2024-07-29 04:37:00	829.1	22.3	75.5	22.6	0.602	0.613	2
2024-07-29 04:38:00	742.2	9.9	61.8	24.3	0.58	0.567	2
2024-07-29 04:39:00	831.0	20.2	42.7	25.9	0.583	0.587	2
2024-07-29 04:40:00	678.4	24.7	51.5	23.7	0.585	0.586	2
2024-07-29 04:41:00	793.7	27.4	61.0	22.9	0.597	0.583	2
2024-07-29 04:42:00	863.5	19.7	59.8	23.6	0.593	0.591	2
2024-07-29 04:43:00	831.2	20.5	64.9	23.2	0.595	0.604	2
2024-07-29 04:44:00	590.8	7.3	54.0	23.0	0.567	0.54	2
2024-07-29 04:45:00	674.6	28.5	51.4	21.8	0.588	0.586	2
2024-07-29 04:46:00	665.5	15.1	72.5	23.6	0.587	0.582	2
2024-07-29 04:47:00	748.9	13.3	55.6	24.4	0.58	0.583	2
2024-07-29 04:48:00	768.6	16.7	44.8	22.4	0.578	0.587	2
2024-07-29 04:49:00	616.1	25.6	69.8	22.7	0.593	0.6	2
2024-07-29 04:50:00	706.8	29.0	40.0	22.6	0.583	0.593	2
2024-07-29 04:51:00	498.0	18.6	30.0	21.9	0.56	0.571	2
2024-07-29 04:52:00	844.2	23.0	62.7	22.6	0.597	0.593	2
2024-07-29 04:53:00	648.8	18.2	64.1	23.7	0.584	0.56	2
2024-07-29 04:54:00	705.6	12.8	59.1	22.0	0.58	0.586	2
2024-07-29 04:55:00	669.0	25.4	42.0	23.8	0.58	0.57	2
2024-07-29 04:56:00	814.6	14.9	54.4	22.9	0.584	0.587	2
2024-07-29 04:57:00	416.2	25.7	52.2	22.6	0.574	0.56	2
2024-07-29 04:58:00	698.3	24.5	49.6	24.6	0.584	0.577	2
2024-07-29 04:59:00	689.4	21.1	69.1	23.0	0.592	0.597	2
2024-07-29 05:00:00	654.6	27.1	44.5	23.3	0.582	0.577	2
2024-07-29 05:01:00	872.6	29.2	58.2	25.9	0.601	0.584	2
2024-07-29 05:02:00	611.3	17.1	66.9	22.6	0.583	0.57	2
2024-07-29 05:03:00	777.2	14.0	58.8	26.3	0.584	0.595	2
2024-07-29 05:04:00	735.6	8.7	67.4	23.5	0.582	0.578	2
2024-07-29 05:05:00	826.2	29.2	60.6	22.3	0.6	0.597	2
2024-07-29 05:06:00	633.3	15.8	59.3	23.2	0.579	0.573	2
2024-07-29 05:07:00	626.7	23.7	58.7	24.1	0.585	0.57	2
2024-07-29 05:08:00	809.6	14.3	61.1	25.9	0.587	0.584	2
2024-07-29 05:09:00	742.5	25.7	51.1	25.2	0.588	0.601	2
2024-07-29 05:10:00	545.5	14.5	42.0	24.1	0.565	0.557	2
2024-07-29 05:11:00	646.1	12.0	64.5	25.9	0.579	0.56	2
2024-07-29 05:12:00	738.6	17.0	66.6	21.2	0.589	0.597	2
2024-07-29 05:13:00	783.8	15.3	57.5	24.4	0.585	0.585	2
2024-07-29 05:14:00	632.1	21.0	49.5	24.5	0.578	0.58	2
2024-07-29 05:15:00	408.6	17.7	39.4	24.5	0.56	0.564	2
2024-07-29 05:16:00	752.3	21.1	55.9	21.6	0.587	0.57	2
2024-07-29 05:17:00	578.0	16.5	41.5	22.5	0.568	0.567	2
2024-07-29 05:18:00	498.3	14.7	40.1	23.8	0.562	0.564	2
2024-07-29 05:19:00	416.8	15.1	54.8	25.7	0.566	0.566	2
2024-07-29 05:20:00	781.4	28.2	47.4	26.9	0.59	0.59	2
2024-07-29 05:21:00	712.9	19.1	58.5	23.0	0.585	0.597	2
2024-07-29 05:22:00	677.4	8.1	53.4	22.0	0.571	0.576	2
2024-07-29 05:23:00	838.9	15.4	48.9	25.2	0.583	0.589	2
2024-07-29 05:24:00	763.7	18.5	38.0	27.9	0.576	0.575	2
2024-07-29 05:25:00	861.6	27.2	46.5	25.7	0.592	0.567	2
2024-07-29 05:26:00	560.7	23.1	46.8	22.9	0.575	0.572	2
2024-07-29 05:27:00	696.5	13.4	42.7	28.3	0.571	0.571	2
2024-07-29 05:28:00	538.3	30.1	51.7	25.0	0.583	0.581	2
2024-07-29 05:29:00	677.1	17.8	43.5	22.8	0.574	0.574	2
2024-07-29 05:30:00	675.1	24.2	53.4	26.9	0.585	0.587	2
2024-07-29 05:31:00	762.7	12.2	57.4	22.7	0.581	0.59	2
2024-07-29 05:32:00	704.6	6.0	46.7	23.1	0.567	0.559	2
2024-07-29 05:33:00	762.3	11.0	59.3	25.1	0.581	0.579	2
2024-07-29 05:34:00	770.3	3.0	41.4	24.0	0.565	0.581	2
2024-07-29 05:35:00	915.5	28.6	43.9	24.1	0.595	0.578	2
2024-07-29 05:36:00	668.5	19.1	53.9	24.1	0.581	0.578	2
2024-07-29 05:37:00	605.9	13.4	61.9	25.7	0.577	0.555	2
2024-07-29 05:38:00	724.6	20.3	63.7	20.5	0.59	0.587	2
2024-07-29 05:39:00	619.8	18.9	71.1	24.4	0.587	0.588	2
2024-07-29 05:40:00	848.2	21.1	51.2	23.6	0.589	0.571	2
2024-07-29 05:41:00	671.7	24.0	53.7	22.9	0.585	0.587	2
2024-07-29 05:42:00	643.4	16.6	44.7	22.9	0.573	0.566	2
2024-07-29 05:43:00	652.9	13.6	42.5	20.0	0.569	0.58	2
2024-07-29 05:44:00	771.8	22.1	57.3	22.8	0.59	0.595	2
2024-07-29 05:45:00	684.2	22.0	47.2	25.9	0.58	0.575	2
2024-07-29 05:46:00	635.8	18.5	67.3	25.2	0.586	0.584	2
2024-07-29 05:47:00	866.5	28.9	40.4	23.7	0.591	0.606	2
2024-07-29 05:48:00	614.4	15.8	59.9	21.9	0.579	0.577	2
2024-07-29 05:49:00	703.6	13.5	44.9	25.2	0.573	0.559	2
2024-07-29 05:50:00	765.2	20.1	46.8	26.0	0.582	0.571	2
2024-07-29 05:51:00	536.9	14.6	60.4	25.6	0.574	0.572	2
2024-07-29 05:52:00	748.0	20.5	48.2	22.5	0.582	0.594	2
2024-07-29 05:53:00	594.5	13.8	49.8	22.7	0.571	0.566	2
2024-07-29 05:54:00	782.3	16.0	46.9	26.5	0.58	0.569	2
2024-07-29 05:55:00	603.7	27.5	72.9	22.2	0.595	0.596	2
2024-07-29 05:56:00	769.3	16.0	48.8	24.7	0.58	0.583	2
2024-07-29 05:57:00	810.6	14.0	55.5	21.3	0.584	0.589	2
2024-07-29 05:58:00	786.1	23.9	53.0	23.5	0.59	0.573	2
2024-07-29 05:59:00	725.1	12.7	57.2	24.9	0.579	0.583	2
2024-07-29 06:00:00	676.9	14.5	48.9	24.0	0.575	0.577	2
2024-07-29 06:01:00	642.4	20.9	53.0	24.8	0.581	0.576	2
2024-07-29 06:02:00	847.1	22.7	58.9	22.2	0.595	0.606	2
2024-07-29 06:03:00	630.1	24.1	46.4	22.8	0.579	0.584	2
2024-07-29 06:04:00	596.3	14.3	65.9	24.7	0.58	0.571	2
2024-07-29 06:05:00	766.5	21.0	66.9	25.0	0.594	0.598	2
2024-07-29 06:06:00	620.4	15.7	61.1	24.3	0.579	0.561	2
2024-07-29 06:07:00	605.0	15.0	55.7	25.4	0.575	0.57	2
2024-07-29 06:08:00	555.6	24.0	30.0	21.5	0.567	0.563	2
2024-07-29 06:09:00	651.7	15.3	59.2	23.3	0.579	0.586	2
2024-07-29 06:10:00	691.7	19.4	51.1	26.7	0.581	0.611	2
2024-07-29 06:11:00	724.3	18.8	52.5	25.9	0.582	0.579	2
2024-07-29 06:12:00	795.1	12.6	36.0	25.0	0.572	0.586	2
2024-07-29 06:13:00	752.7	22.8	59.9	23.8	0.591	0.605	2
2024-07-29 06:14:00	680.9	20.8	40.5	25.6	0.576	0.562	2
2024-07-29 06:15:00	680.2	8.1	56.2	24.6	0.573	0.586	2
2024-07-29 06:16:00	751.0	19.4	64.0	21.7	0.59	0.583	2
2024-07-29 06:17:00	827.3	14.1	50.3	25.5	0.582	0.582	2
2024-07-29 06:18:00	712.6	23.5	67.2	22.7	0.594	0.617	2
2024-07-29 06:19:00	653.1	10.8	47.5	25.1	0.57	0.575	2
2024-07-29 06:20:00	600.7	16.2	61.0	21.6	0.579	0.572	2
2024-07-29 06:21:00	555.5	19.8	42.0	26.4	0.57	0.574	2
2024-07-29 06:22:00	766.6	18.3	65.3	23.6	0.591	0.575	2
2024-07-29 06:23:00	757.8	21.8	63.8	22.3	0.592	0.603	2
2024-07-29 06:24:00	757.7	10.4	59.7	23.0	0.58	0.574	2
2024-07-29 06:25:00	687.1	26.3	51.1	23.5	0.586	0.562	2
2024-07-29 06:26:00	840.7	20.6	41.0	24.0	0.583	0.579	2
2024-07-29 06:27:00	651.6	24.8	51.1	26.0	0.583	0.578	2
2024-07-29 06:28:00	795.5	22.4	66.1	24.1	0.596	0.601	2
2024-07-29 06:29:00	696.1	17.9	56.3	20.7	0.582	0.571	2
